Date,Open,High,Low,Close,Adj Close,Volume,dividendYield,targetMeanPrice,earningsDate,beta,priceToBook,priceToSalesTrailing12Months,forwardPE
2020-12-14,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,208.2128448486328,28798400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-15,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,208.144775390625,27000600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,213.15086364746094,35023300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,213.28695678710938,32515800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-18,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,212.4801483154297,63354900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789062,216.3683319091797,37181900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-22,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,217.68063354492188,22612200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,214.8422393798828,18699600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,216.5238800048828,10550600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-28,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,218.67210388183594,17933500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,217.88475036621094,17403200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-30,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,215.48377990722656,20272300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,216.20309448242188,20942100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,211.6053009033203,37130100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-05,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,211.8094024658203,23823000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-06,212.1699981689453,216.49000549316406,211.94000244140625,212.25,206.31739807128906,35930700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-07,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,212.1885223388672,27694500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,213.48133850097656,22956200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,211.41090393066406,23031300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,208.92242431640625,23249300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,210.2930450439453,20087100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,207.06581115722656,29480800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,206.7061767578125,31746500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,210.3902587890625,30480900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,218.06942749023438,37777300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,218.68182373046875,30709400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,219.63441467285156,30172700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,223.1143341064453,33152100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,225.83609008789062,49169600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,226.39015197753906,69870600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,232.2516326904297,49111200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-01-29,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,225.4764404296875,42503100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.64999389648438,232.95150756835938,33314200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,232.8153839111328,25916300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,236.20785522460938,27158100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,235.24551391601562,25296100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,235.43023681640625,18054800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,235.6926727294922,22211900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,236.95632934570312,23565000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,236.03289794921875,22186700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,237.6562042236328,15751100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,238.1422576904297,16561100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,236.8883056640625,26728500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,237.92103576660156,21653500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,237.52157592773438,16925600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,234.7740936279297,25262600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,228.48016357421875,36446900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,227.27207946777344,30228700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,228.51914978027344,26339700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,223.1021270751953,39542200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,226.40496826171875,37819200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,230.8477020263672,25324000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,227.85662841796875,22812500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,221.70887756347656,34029500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,220.9002227783203,44727800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,225.64503479003906,41872800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,221.54327392578125,35267400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,227.76895141601562,33080500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,226.44393920898438,29746800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,231.03280639648438,29907600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,229.68829345703125,22653700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,228.7724609375,26034900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,231.5979461669922,28092200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,230.94512939453125,29562100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,224.78762817382812,34833000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,224.42715454101562,46430700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,229.922119140625,30127000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,231.4712371826172,31638400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,229.40577697753906,25620100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,226.36598205566406,34061900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,230.39952087402344,25479900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,229.19142150878906,25227500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,225.8885955810547,24792000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,229.70782470703125,43623500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,236.11859130859375,30338000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,242.66583251953125,36910600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,241.48692321777344,22931900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,243.4744415283203,22719800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,246.7383270263672,23625200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,249.27146911621094,24326800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,249.32992553710938,27148700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,251.8435516357422,23837500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,249.01817321777344,23070900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,252.82766723632812,25627500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,254.03575134277344,24878600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,252.08712768554688,23209300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,251.6195526123047,19722900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,253.8798370361328,24030400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,250.55752563476562,25606200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,254.43516540527344,21462600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,254.8249053955078,19763300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,255.23411560058594,31014200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,248.0146484375,46903100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,246.01734924316406,40589000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,245.6958465576172,30945100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,245.38406372070312,19626600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,241.41873168945312,32756100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,240.13267517089844,21901300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,243.30886840820312,26491100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,245.96864318847656,27032900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
